id,author,year,title,tech,institution,booktile,editor,booktitle,publisher,Pages,address,month,note,journal,volume,pages,type,date,Unnamed: 19
1575,P. Utgoff.,1986.,Shift of bias for inductive concept learning.,,,,"In R. Michalski, J. Carbonell, and T. Mitchell, editors,",,"Morgan Kaufmann,",,"Los Altos, CA,",,,"Machine Learning,","volume 2,",pages 163-190.,,,
1578,"Utgoff, P.",(1986).,Shift of bias for inductive concept learning.,,,,"In R. Michal-ski, J. Carbonell and T. Mitchell (Eds.),",Machine Learning: An Artificial Intelligence Approach:,Morgan Kaufmann.,,Los Altos:,,,,Vol II,(pp. 107-148,,,
1581,"Utgoff, Paul E.",1986.,Shift of bias for inductive concept learning.,,,,"In Michalski, Ryszard S., Carbonell, Jaime G., and Mitchell, Tom M., editors,",Machine Learning. An Artificial Intelligence Approach.,"Morgan Kaufmann,",,"Los Altos, CA,",,,,"Volume II,",pages 107-148.,,,
1584,P. E.,"1986,","Utgoff ""Shift of Bias for Inductive Concept Learning""",,,,,"in Machine Learning: An Artificial Intelligence Approach,",Morgan Kaufmann.,,,,,,,,,,
1587,P. Utgoff.,1986.,Shift Of Bias For Inductive Concept Learning.,,,,"In R. S. Michalshi, J. G. Carbonell, and T. M. Mitchell, editors,",,"Morgan Kaufman,",,"Los Altos, Ca,",,,"Machine Learning,",,page 107.,,,
1592,"Utgoff, P. and Saxena, S.",(1987).,Learning a preference predicate.,,,,,"In Proceedings of the Fourth International Workshop on Machine Learning,",,,,,,,,pages 115-121.,,,
1595,Utgoff P.E.,(1988):,"ID5: An Incremental ID3""",",,,,Laird (ed.)",",in Proc. of 5th International Workshop on Machine Learning ","J.""",Morgan Kaufmann Inc.,,"Ann Harbour,",,,,,,,,,,
1598,"Utgoff, P.",1988.,ID5: An Incremental ID3.,,,,,In Proceedings of the Fifth International Conference on Machine Learning.,,,,,,,,107-120.,,,
1601,"Utgoff, P.",1988.,ID5: An Incremental ID3.,,,,,In Proceedings of the Fifth International Conference on Machine Learning.,,,,,,,,107-120.,,,
1604,"Utgoff, P. E.",(1988a).,ID5: An incremental ID3.,,,,,In Proceedings of the Fifth International Conference on Machine Learning,Morgan Kaufmann.,,"Ann Arbor, MI:",,,,,(pp. 107-120).,,,
1607,P. Utgoff. ID5:,1988.,An incremental ID3.,,,,,"In Proc. 5th Intl. Conf. Mach. Learning,","Morgan Kaufmann,",,,,,,,pages 107-120.,,,
1610,P. E. Utgoff. Id5:,1988.,an incremental id3.,,,,"In J. Laird, editor,","Proc. 5th Int. Conf. on Machine Learning,","Kaufmann,",,"Ca,",June,,,,"pages 107-120,",,,
1613,"Utgoff, P.E.; ID5:","1988,",An Incremental ID3.,,"University of Michigan,",,,"Proceedings of the Fifth National Conference on Machine Learning,",,,,June,,,,pp 107-120.,,,
1617,"Utgoff, P. E.",(1988).,Perceptron trees: A case study in hybrid concept representations.,,,,,Proceedings of the Seventh National Conference on Artificial Intelligence,Morgan Kaufmann.,,"St. Paul, MN:",,,,,(pp. 601-606).,,,
1620,"Utgoff, P. E.",(1988b).,Perceptron trees: A case study in hybrid concept representations.,,,,,In Proceedings of the Seventh National Conference on Artificial Intelligence,Morgan Kaufmann.,,"St. Paul, MN:",,,,,(pp. 601-606).,,,
1623,"Utgoff, P. E.",1988.,Perceptron trees: a case study in hybrid concept representation.,,,,,"In Proceedings of the Seventh National Conference on Artificial Intelligence,",Morgan Kaufmann.,,,,,,,601-606.,,,
1627,Paul E. Utgoff.,1988.,Perceptron trees: a case study in hybrid concept representation.,,,,,"In Proceedings of the Seventh National Conference on Artificial Intelligence,","Morgan Kaufmann,",,,,,,,pages 601-606.,,,
1630,P. Utgoff,(1989),. Incremental induction of decision trees.,,,,,,,,,,,Machine Learning.,"Vol.4,",161-186.,,,
1633,"Utgoff, P.",(1989).,Incremental induction of decision trees.,,,,,,,,,,,"Machine Learning,","4,",161-186.,,,
1636,"Utgoff, P.",(1989).,Incremental induction of decision trees.,,,,,,,,,,,"Machine Learning,","4,",161-186.,,,
1639,"Utgoff, P. E.",(1989).,Incremental induction of decision trees.,,,,,,,,,,,"Machine Learning,","4 ,",161-186.,,,
1642,"Utgoff, P. E.",(1989).,Incremental induction of decision trees.,,,,,,,,,,,"Machine Learning,","4,",161-186.,,,
1645,"Utgoff, P. E.",(1989).,Incremental induction of decision trees.,,,,,,,,,,,"Machine Learning,","4,",161-186.,,,
1648,"Utgoff, P. E.",(1989).,Incremental induction of decision trees.,,,,,,,,,,,"Machine Learning,","4,",161-186.,,,
1650,"Utgoff, P. E.",(1989).,Perceptron trees: A case study in hybrid concept representa tions.,,,,,,,,,,,"Connection Science,","1,",377-391.,,,
1652,"Utgoff, P. E.",(1989a).,Incremental induction of decision trees.,,,,,,,,,,,"Machine Learning,","4,",161-186.,,,
1655,"Utgoff, P. E.",1989.,Incremental induction of decision trees.,,,,,Machine Learning,,,,,,,4,161-186.,,,
1658,"Utgoff, P.,",1989.,Incremental Induction of Decision Trees.,,,,,"Machine Learning 4,",,,,,,,,161-186.,,,
1661,"Utgoff, P.E.",(1989).,"Incremental Decision Tress. Machine Learning,",,pp.161-186.,,,,,,,,,,,,"vol.4,",,
1666,P. Utgoff.,1989.,Incremental induction of decision trees.,,,,,,,,,,,"Machine Learning,",4(2),"161-186,",,,
1669,"Utgoff, P.",1989.,Incremental induction of decision trees.,,,,,,,,,,,"Machine Learning,",4,"161-186,",,,
1672,P. E. Utgoff.,1989.,Incremental induction of decision trees.,,,,,,,,,,,"Machine Learning,","4,",,,,
1675,Paul E. Utgoff.,1989.,Incremental induction of decision trees.,,,,,,,,,,,"Machine Learning,",4,"161-186,",,,
1678,Paul E. Utgoff.,1989.,Incremental induction of decision trees.,,,,,,,,,,,"Machine Learning,",4,"161-186,",,,
1681,Paul E. Utgoff.,1989.,Incremental induction of decision trees.,,,,,,,,,,,"Machine Learning,",4,"161-186,",,,
1684,P. E. Utgoff.,1989.,Incremental induction of decision trees.,,,,,,,,,,,"Machine Learning,",4,"161-186,",,,
1687,Utgoff P.E.:,1989,"Incremental Learning of Decision trees.,",,,,,,,,,,,Machine Learning,4,"161-186,",,,
1692,"Utgoff, P. E.",(1989a).,Improved training via incremental learning.,,,,,In Proceedings of the Sixth International Workshop on Machine Learning,Morgan Kaufmann.,,"Ithaca, NY:",,,,,(pp. 362-365,,,
1695,"Utgoff, P. E.",(1989a).,Improved training via incremental learning.,,,,,Proceedings of the Sixth International Workshop on Machine Learning.,Morgan Kaufmann.,,"Ithaca, NY:",,,,,,,,
1698,Paul E. Utgoff.,1989.,Improved training via incremental learning.,,,,,"In Sixth International Workshop on Machine Learning,",,,,,,,,"pages 362-365,",,,
1699,"Utgoff, P. E.",(1989).,Perceptron trees: A case study in hybrid concept representa-tions.,,,,,,,,,,,"Connection Science,","1,",377-391.,,,
1702,"Utgoff, P. E.",(1989).,Perceptron trees: A case study in hybrid concept representations.,,,,,,,,,,,"Connection Science,","1 (4),",377-391.,,,
1705,"Utgoff, P. E.",(1989).,Perceptron trees: A case study in hybrid concept representations.,,,,,,,,,,,"Connection Science,","1 (4),",377-391.,,,
1708,"Utgoff, P. E.",(1989).,Perceptron trees: A case study in hybrid concept representations.,,,,,,,,,,,"Connection Science,","1,",377-391.,,,
1711,"Utgoff, P. E.",(1989b).,Perceptron trees: A case study in hybrid concept representations.,,,,,,,,,,,"Connection Science,","1,",377-391.,,,
1714,"Utgoff, P., E.,",(1989),Perceptron Trees: A case study in Hybrid Concept Representations.,,,,,,,,,,,"Connection Science,",Volume 1.,,,,
1717,Paul E. Utgoff.,1989.,Perceptron trees: A case study in hybrid concept representations.,,,,,,,,,,,"Connection Science,",1(4),"377-391,",,,
1720,Paul E. Utgoff.,1989.,Perceptron trees: A case study in hybrid concept representations.,,,,,,,,,,,"Connection Science,",1(4),"377-391,",,,
1723,Paul E. Utgoff.,1989.,Perceptron trees: A case study in hybrid concept representations.,,,,,,,,,,,"Connection Science,",1(4),"377-391,",,,
1726,"Utgoff, P.",(1989).,Perceptron trees: A case study in hybrid concept representation.,,,,,16 Set Curves Set Curves 17 Set Curves Set Curves 18 Set Curves Set Curves 19,,,,,,Connection Science.,,,,,
1730,"Utgoff, P. E. and Brodley C. E.",(1990),An incremental method for finding multivariate splits for decision trees.,,,,,In Proceedings of the Seventh International Conference on Machine Learning,Morgan Kaufmann.,,"Austin, TX:",,,,,(pp. 58-65).,,,
1733,"Utgoff, P. E., & Brodley, C. E.",(1990).,An incremental method for finding multivariate splits for decision trees.,,,,,In Proceedings of the Seventh International Conference on Machine Learning,Morgan Kaufmann.,,"Austin, TX:",,,,,(pp. 58-65).,,,
1736,"Utgoff, P. E., & Brodley, C. E.",(1990).,An incremental method for finding multivariate splits for decision trees.,,,,,"In Proceedings of the Seventh International Conference on Machine Learning,",Morgan Kaufmann.,,"Los Altos, CA.",,,,,pp. 58-65.,,,
1739,"Utgoff, P. E., & Brodley, C. E.",(1990).,An incremental method for finding multivariate splits for decision trees.,,,,,"In Proceedings of the Seventh International Conference on Machine Learning,",Morgan Kaufmann.,,"Los Altos, CA.",,,,,pp. 58-65.,,,
1742,"Utgoff, P. E., & Brodley, C. E.",(1990).,An incremental method for finding multivariate splits for decision trees.,,,,,Proceedings of the Seventh International Conference on Machine Learning,Morgan Kaufmann.,,"Austin, TX:",,,,,(pp. 58-65).,,,
1745,"Utgoff, P. E., & Brodley, C. E.",(1990).,An incremental method for finding multivariate splits for decision trees.,,,,,Proceedings of the Seventh International Conference on Machine Learning,Morgan Kaufmann.,,"Austin, TX:",,,,14,(pp. 58-65).,,,
1748,"Utgoff, P. E., and Brodley, C. E.",1990.,An incremental method for finding multivariate splits for decision trees.,,,,,"In Proceedings 7th International Conference on Machine Learning,",Morgan Kaufmann.,,San Francisco:,,,,,58-65.,,,
1751,P.E. Utgoff and C.E. Brodley.,1990.,An incremental method for finding mul--tivariate splits for decision trees.,,,,,"In Machine Learning:Proceedings of the Seventh International Conference,",,,"University of Texas, Austin, Texas,",,,,,pages 58-65.,,,
1754,Paul E. Utgoff and Carla E. Brodley.,1990.,An incremental method for finding multivariate splits for decision trees.,,,,,"In Proceedings of the Seventh International Conference on Machine Learning,",Morgan Kauf-mann.,,"Los Altos, CA,",,,,,"pages 58-65,",,,
1757,Paul E. Utgoff and Carla E. Brodley.,1990.,An incremental method for finding multivariate splits for decision trees.,,,,,"In Proceedings of the Seventh International Conference on Machine Learning,",Morgan Kauf-mann.,,"Los Altos, CA,",,,,,"pages 58-65,",,,
1760,Paul E. Utgoff and Carla E. Brodley.,1990.,An incremental method for finding multivariate splits for decision trees.,,,,,"In Proceedings of the Seventh International Conference on Machine Learning,",Morgan Kauf-mann.,,"Los Altos, CA,",,,,,"pages 58-65,",,,
1765,"Utgoff, P. & Clouse, J.",(1991).,Two kinds of training information for evaluation function learning.,,,,,"In Proceedings of the Ninth National Conference on Artificial Intelligence,",,,"Anaheim, CA.",,,,,"(pp. 596-600),",,,
1768,"Utgoff, P. E. & Clouse, J. A.",(1991).,Two kinds of training information for evaluation function learning.,,,,,"In Proceedings of the Ninth Annual Conference on Artificial Intelligence,",Morgan Kaufmann.,,"San Mateo, CA.",,,,,"pages 596-600,",,,
1771,"Utgoff, P. E., & Clouse, J. A.",(1991).,Two kinds of training information for evaluation function learning.,,,,,Proceedings of the Ninth National Conference on Artificial Intelligence,MIT Press.,,"Anaheim, CA:",,,,15,(pp. 596-600).,,,
1776,P. E. Utgoff and J. A. Clouse.,1991.,Two kinds of training information for evaluation function learning.,,,,,"In Proceedings of the Ninth National Conference on Artificial Intelligence,",,,,,,,,"pages 596-600,",,,
1779,P.E. Utgoff and J.A. Clouse.,,Two kinds of training information for evaluation function learning.,,,,,"In Proceedings of the Ninth Annual Conference on Artificial Intelligence,",Morgan Kaufmann.,,"San Mateo, CA,",,,,,"pages 596-600,",,1991.,
1782,P. E. Utgoff and J. A. Clouse.,,Two kinds of training information for evaluation function learning.,,,,,"In Proceedings of the Ninth Annual Conference on Artificial Intelligence,",Morgan Kaufmann.,,"San Mateo, CA,",,,,,"pages 596-600,",,1991.,
1785,P. E. Utgoff and J. A. Clouse.,,Two kinds of training information for evaluation function learning.,,,,,"In Proceedings of the Ninth Annual Conference on Artificial Intelligence,",Morgan Kaufmann.,,"San Mateo, CA,",,,,,"pages 596-600,",,1991.,
1787,"Utgoff, P. E. and Brodley C. E.",(1991).,Linear machine decision trees,,Department of Computer Science.,,,,,,"Amherst, MA: University of Massachusetts,",,,,,,(Technical Report 10).,,
1790,"Utgoff, P. E., & Brodley, C. E.",(1991).,"Linear machine decision trees,",,Department of Computer and Information Science.,,,,,,"Amherst, MA: University of Massachusetts,",,,,,,"(COINS Technical Report 91-10),",,
1793,"Utgoff, P. E., & Brodley, C. E.",(1991).,Linear machine decision trees.,,,,,,,,University of Massachusetts at Amherst.,,,,,,"Tech. rep. 10,",,
1796,"Utgoff, P. E., & Brodley, C. E.",(1991).,Linear machine decision trees.,,,,,,,,University of Massachusetts at Amherst.,,,,,,"Tech. rep. 10,",,
1799,"Utgoff, P. E., Brodley, C. E.",(1991).,"Linear Machine Decision Trees,",,"Dept. of Computer Science,",,,,,,University of Massachusetts.,,,,,,"COINS Technical Report 91-10,",,
1802,Paul E. Utgoff and Carla E. Brodley.,1991.,Linear machine decision trees.,,,,,,,,"University of Massachusetts, Amherst MA,",,,,,,"Technical Report 10,",,
1805,Paul E. Utgoff and Carla E. Brodley.,1991.,Linear machine decision trees.,,,,,,,,"University of Massachusetts, Amherst MA,",,,,,,"Technical Report 10,",,
1808,Paul E. Utgoff and Carla E. Brodley.,1991.,Linear machine decision trees.,,,,,,,,"University of Massachusetts, Amherst MA,",,,,,,"Technical Report 10,",,
1812,"Utgoff, P.","(1994),","An improved algorithm for incremental induction of decision trees,",,,,in Hirsh & Cohen,,,,,,,,,pp. 318-326.,,,
1818,"Utgoff, P. E.","(1994),","An improved algorithm for incremental induction of decision trees,",,,,,"in Machine Learning: Proceedings of the Eleventh International Conference,","Morgan Kaufmann,",,,,,,,pp. 318-325.,,,
1821,"Utgoff, P. E.",(1994).,An improved algorithm for incremental induction of decision trees.,,,,,In Proceedings of the Eleventh International Conference on Machine Learning,Morgan Kaufmann.,,"New Brunswick, NJ:",,,,,(pp. 318-325).,,,
1824,"Utgoff, P.E.",1993.,An improved algorithm for incremental induction of decision trees.,,,,,"In Proceedings of the 10th International Machine Learning Workshop,",,,"Rutgers University, New Brunswick, NJ.",,,,,,,,
1827,"Utgoff, P.",1994.,An Improved Algorithm for Incremental Induction of Decision Trees.,,,,"In Cohen, W. and Hirsh, H., editors,","Proceedings of the Eleventh International Conference on Machine Learning,",Morgan Kaufmann.,,"Rutgers University, New Brunswick, NJ,",,,,,"pages 318-325,",,,
1830,Paul E. Utgoff.,,An improved algorithm for incremental induction of decision trees.,,,,Editors: William W. Cohen and Haym Hirsh.,"In ML-94 ,",,,,,,,,pages 318-325.,,,
1833,Paul E. Utgoff.,,An improved algorithm for incremental induction of decision trees.,,,,Editors: William W. Cohen and Haym Hirsh.,"In ML-94 ,",,,,,,,,pages 318-325.,,,
1836,Paul E. Utgoff.,,An improved algorithm for incremental induction of decision trees.,,,,Editors: William W. Cohen and Haym Hirsh.,"In ML-94 ,",,,,,,,,pages 318-325.,,,
1839,"Utgoff, P.",1995.,Decision tree induction based on efficient tree restructuring.,,"Department of Computer Science,",,,,,,"University of Mas-sachusetts, Amherst.",,,,,,"Technical Report 95-18,",,
1842,"Utgoff, P. E.","(1995),","Decision tree induction based on efficient tree restructuring,",,,,,,,,"University of Massachusetts, Amherst.",,,,,,"Technical Report 05-18,",,
1845,"Utgoff, P. E.",(1995).,Decision tree induction based on efficient tree restructuring,,"University of Massachusetts, Department of Computer Science.",,,,,,"Amherst, MA:",,,,,,(Technical Report 95-18).,,
1848,"Utgoff, P.E.","(1996),","Decision Tree Induction Based on Efficient Tree Restructuring,",,"University of Massachusetts, Department of Computer Science,",,,,,,"Amherst, MA.",,,,,,"Technical Report 95-18,",,
1857,"Paul E. Utgoff, Neil C. Berkman, and Jeffery A. Clouse.",1997.,"Decision tree induction based on efficient tree restructuring. Machine Learning,",,,,,,,,,,,,"29:5,",,,,
1860,"Utgoff, P. E., Berkman, N. C., & Clouse, J. A.",,Decision tree induction based on efficient tree restructuring.,,,,,,,,,,,Machine Learning.,,,,,
1865,"Utgoff, P. E., & Precup, D.",(1997).,"Constructive function approximation,",,Department of Computer Science.,,,,,,"Amherst, MA: University of Massachusetts,",,,,,,"(Technical Report 97-04),",,
1868,"Utgoff, P. E. & Precup, D.",(1998).,Constructive function approximation.,,,,"In H. Motoda & H. Liu (Eds.),",,Kluwer.,,,,,,,,,,
1871,"Yee, R. C., Saxena, S., Utgoff, P. E., & Barto, A. G.",(1990).,Explaining temporal differences to create useful concepts for evaluating states.,,,,,"In Proceedings of the Eight National Conference on Artificial Intelligence (AAAI-90),",AAAI Press/MIT Press.,,"882-888 Cambridge, MA.",,,,,pp.,,,
1874,"Richard C. Yee, Sharad Saxena, Paul E. Utgoff, and Andrew C. Barto.",1990.,Explaining temporal-differences to create useful concepts for evaluating states.,,,,,"In Proceedings of AAAI-90,",,,,,,,18,,,,
1878,"Q. Zheng,",1993.,"Real-time Fault-tolerant Communication in Computer Networks,",,,,,,,,"University of Michigan,",,PostScript version of the thesis is available via anonymous FTP from ftp.eecs.umich.edu in directory outgoing/zheng.,,,,"PhD thesis,",,
